dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
11.6666667,-0.132741646,41.72530991,-10.0506504,leafmintomaxdoublelogistic_SoS_threshold_PPI2,269,174,443
-27.3333333,-0.076146262,44.8605238,-10.15955598,leafSoS_threshold_NDGI5,256,188,444
21.1666667,-0.10477772,44.07998068,-5.887627418,leafcubic_SoS_threshold_NDPI13,265,184,449
10.6666667,0.000656449,58.20213358,-25.29761533,leafmintomaxcubic_SoS_threshold_PPI3,217,237,454
-9.3333333,-0.165416321,43.65601723,-7.226289667,leaffiltercubic_SoS_threshold_PPI4,277,179,456
40.6666667,-0.022427932,54.43163422,-11.95633841,leaffilterdoublelogistic_SoS_threshold_PPI5,233,226,459
,-0.001616978,59.30764928,-4.397071047,leafcubic_SoS_threshold_EVTNDVI,219,245,464
4.6666667,-0.130153495,46.56975615,-11.55772864,leafmintomaxdoublelogistic_SoS_threshold_PPI3,267,197,464
-6.3333333,-0.104490759,48.35275302,-9.126547264,leaffilterSoS_threshold_PPI4,264,201,465
,-0.001616978,59.30764928,-4.397071047,leafmintomax_cubic_SoS_threshold_EVTNDVI,220,246,466
,-0.037302107,53.97545674,-2.804470544,leafcubic_SoS_threshold_EVTEVI,245,223,468
,-0.037302107,53.97545674,-2.804470544,leafmintomax_cubic_SoS_threshold_EVTEVI,246,224,470
1.6666667,-0.021368576,58.54621416,-25.50350099,leafSoS_threshold_PPI3,232,239,471
-27.3333333,-0.022598775,58.84741255,-10.62207703,leaffilterSoS_threshold_PPI5,234,243,477
,-0.223349951,47.58341587,-3.55223116,leaffiltercubic_SoS_threshold_EVTNDVI,283,199,482
-1.3333333,-0.133919469,52.18323234,-13.00070038,leafmintomaxdoublelogistic_SoS_threshold_PPI4,271,212,483
-6.8333333,-0.206849274,49.9181081,-16.68596969,leafcubic_SoS_threshold_PPI3,281,205,486
-20.3333333,-0.149121075,52.89891716,-7.959127332,leaffiltercubic_SoS_threshold_PPI5,276,215,491
-8.3333333,-0.02513837,60.54426419,-23.64315815,leafmintomaxcubic_SoS_threshold_PPI5,238,253,491
-15.8333333,-0.135946625,53.23752134,-16.50127959,leafcubic_SoS_threshold_PPI4,274,219,493
-1.3333333,-0.062529735,59.02884267,-25.07697266,leafdoublelogistic_SoS_threshold_PPI4,252,244,496
-6.3333333,-0.085044477,58.51183904,-20.44542992,leafdoublelogistic_SoS_threshold_PPI5,261,238,499
28.6666667,-0.028557032,65.14729824,-18.46792352,leafdoublelogistic_SoS_threshold_NDGI1,240,260,500
4.6666667,-0.04024082,60.80793245,-28.68294688,leafdoublelogistic_SoS_threshold_PPI3,247,255,502
-27.3333333,-0.070182355,59.37114601,-13.68142493,leafSoS_threshold_PPI5,255,248,503
,-0.067201748,60.06366528,-5.049542522,leafmintomax_cubic_SoS_threshold_EVTNDGI,254,252,506
-6.3333333,-0.134132792,56.91537748,-14.20554214,leafmintomaxdoublelogistic_SoS_threshold_PPI5,272,236,508
0.6666667,-0.192956285,54.99633507,-18.79454352,leafSoS_threshold_PPI4,280,228,508
,-0.024584978,73.80803288,-6.479490161,leafcubic_SoS_threshold_EVTNDGI,237,273,510
-26.8333333,-0.100099364,59.32190813,-15.19627409,leafcubic_SoS_threshold_PPI5,263,247,510
11.6666667,-0.052437411,65.5241241,-31.31170262,leafdoublelogistic_SoS_threshold_PPI2,251,261,512
,-0.363036403,56.70941025,-4.752941643,leaffiltercubic_SoS_threshold_EVTPPI,285,234,519
15.6666667,-0.079028726,66.84136574,-30.35129147,leafdoublelogistic_SoS_threshold_PPI13,258,266,524
21.6666667,-0.081040263,72.56491855,-31.26807078,leafdoublelogistic_SoS_threshold_PPI1,259,272,531
,-0.293585992,59.62483779,-5.046236274,leaffiltercubic_SoS_threshold_EVTNDGI,284,250,534
,-0.222642017,74.76867353,-5.820028037,leafmintomax_cubic_SoS_threshold_EVTPPI,282,275,557
,-0.180103846,84.0562314,-6.608386214,leafcubic_SoS_threshold_EVTPPI,279,281,560
